,aerials_won,age,assists,avg_rating,bad_controls,blocks,clearances,country,crosses,dispossessed,dribbled_past,dribbles,first_eleven,fouled,fouls,goals,height_cm,interceptions,key_passes,long_balls,man_of_the_match,minutes_played,offsides,offsides_won,own_goals,pass_accuracy,passes,player_id,player_name,position,red_cards,shots,substituted_on,tackles,team,through_balls,weight_kg,yellow_cards
3653,1.1,26,1,6.81,0.6,0.1,2.3,fr,0.4,0.5,0.5,0.5,24,0.6,1.2,1,176,1.5,0.5,1.9,0,2061,0.0,0.3,0,78.5,37.2,80802,Atila Turan,"D(L),M(L)",0,0.6,1,2.3,Kayserispor,0.0,79,2
3654,0.5,28,4,6.79,2.5,0.1,0.1,cv,0.5,2.2,1.2,2.2,27,1.0,1.5,4,175,0.7,0.8,0.8,3,2370,0.1,0.0,0,80.5,26.6,74790,Ryan Mendes,"AM(LR),FW",0,1.3,6,1.4,Kayserispor,0.0,73,4
3655,1.9,35,0,6.72,1.3,0.1,0.9,tr,0.0,0.8,0.7,0.2,31,1.1,1.3,14,184,0.2,0.5,0.3,3,2763,0.3,0.0,0,71.9,17.4,12551,Umut Bulut,"AM(CLR),FW",1,2.2,1,0.8,Kayserispor,0.0,75,5
3656,2.2,29,1,6.69,0.2,0.3,4.0,cm,0.1,0.1,0.5,0.3,29,0.7,0.5,1,184,1.5,0.2,3.1,0,2411,0.0,0.7,0,79.5,40.5,36413,Jean-Armel Kana-Biyik,D(C),1,0.4,1,1.4,Kayserispor,0.0,86,1
3657,1.3,26,1,6.65,1.0,0.4,1.5,tr,0.4,0.8,0.8,1.0,7,0.9,0.6,0,183,1.3,0.6,1.5,1,572,0.0,0.5,0,78.7,28.8,101810,Erkan Kas,"D(L),M(L)",0,0.0,1,0.5,Kayserispor,0.0,80,1
3658,2.0,35,1,6.62,0.3,0.6,3.7,ua,0.0,0.0,0.9,0.0,19,0.6,0.8,0,184,2.0,0.0,5.0,0,1774,0.0,0.6,0,87.1,50.4,22568,Olexandr Kucher,D(C),0,0.0,2,0.8,Kayserispor,0.0,77,5
3659,1.5,29,1,6.56,1.3,0.2,2.0,pt,0.6,0.8,1.1,1.3,28,1.1,1.5,0,178,1.5,0.5,1.9,0,2366,0.0,0.3,0,74.4,38.3,343758,Tiago Lopes,D(R),2,0.2,0,1.9,Kayserispor,0.0,74,7
3660,1.9,32,1,6.53,0.8,0.3,1.8,de,0.0,0.5,1.3,0.3,26,0.9,1.6,0,187,1.0,0.3,2.5,0,2225,0.0,0.1,0,80.6,47.6,33018,Samil Cinaz,"D(C),DMC",0,1.1,2,1.8,Kayserispor,0.1,79,9
3661,0.7,30,4,6.51,1.1,0.1,0.6,tr,0.9,0.6,0.7,0.5,16,0.5,0.5,2,177,0.7,0.9,0.4,3,1356,0.3,0.1,0,77.8,18.4,34638,Güray Vural,"D(L),M(LR)",0,0.5,11,0.6,Kayserispor,0.0,65,1
3662,0.6,26,1,6.43,0.8,0.0,0.5,br,0.2,0.8,0.5,0.8,4,1.0,0.6,1,180,0.1,0.8,0.5,0,505,0.1,0.0,0,86.0,16.1,113271,William de Amorim,AM(L),0,0.7,8,0.7,Kayserispor,0.0,70,0
3663,1.0,16,0,6.42,0.0,0.0,0.0,tr,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,1.0,0,11,0.0,0.0,0,87.5,8.0,355990,Adem Dogan,Midfielder,0,0.0,1,1.0,Kayserispor,0.0,0,0
3664,1.1,34,0,6.41,0.4,0.6,2.5,ro,0.0,0.3,0.7,0.3,24,0.9,1.0,0,187,1.1,0.2,3.8,0,2233,0.0,0.4,0,81.3,44.3,20741,Cristian Sapunaru,D(CR),1,0.4,4,1.2,Kayserispor,0.0,81,5
3665,0.1,33,0,6.38,2.1,0.0,0.5,pt,0.1,1.8,0.3,1.3,4,1.3,0.5,2,180,0.3,0.5,0.5,0,367,0.0,0.0,0,80.1,19.5,19683,Silvestre Varela,M(LR),1,0.9,4,1.5,Kayserispor,0.0,75,2
3666,0.2,29,1,6.37,1.6,0.0,0.1,br,0.2,1.2,0.5,0.6,16,1.1,1.1,3,180,0.3,0.7,1.1,0,1538,0.1,0.0,0,86.5,28.3,327714,Fernando Boldrin,AM(C),0,1.0,12,0.9,Kayserispor,0.0,0,4
3667,0.2,29,1,6.37,0.1,0.0,0.5,ro,0.0,0.0,0.0,0.1,29,0.1,0.1,0,189,0.0,0.1,4.8,0,2610,0.0,0.0,0,55.3,25.2,73291,Silviu Lung Jr.,GK,1,0.0,0,0.0,Kayserispor,0.0,78,3
